;transcript_id;Raiz_Seca_logFC;logCPM;PValue;FDR;uniprot_name
769;TRINITY_DN2454_c0_g1_i12;2.4;4.4618;2.81e-20;8.29e-18;GMK2_ARATH
770;TRINITY_DN2454_c0_g1_i12;2.4;4.4618;2.81e-20;8.29e-18;GMK2_ARATH
771;TRINITY_DN2454_c0_g1_i12;2.4;4.4618;2.81e-20;8.29e-18;GMK2_ARATH
772;TRINITY_DN2456_c1_g2_i17;-0.766;3.8409;3.83e-06;3.7e-05;UNE12_ARATH
773;TRINITY_DN2457_c0_g1_i7;-0.716;4.2559;1.2e-07;1.66e-06;THD1_ARATH
774;TRINITY_DN24634_c0_g1_i13;0.536;4.3341;1.1e-05;9.74e-05;CSN2_ARATH
775;TRINITY_DN24716_c0_g1_i13;0.338;3.9476;0.00739;0.0307;BH130_ARATH
776;TRINITY_DN24716_c0_g1_i13;0.338;3.9476;0.00739;0.0307;BH130_ARATH
777;TRINITY_DN248_c0_g1_i35;-2.03;4.7563;8.82e-22;3.68e-19;RCF3_ARATH
778;TRINITY_DN248_c0_g3_i1;4.23;1.9551;0.00025;0.00154;AAP6_ARATH
779;TRINITY_DN2488_c2_g1_i1;2.53;3.8544;2.31e-13;1.22e-11;NAC73_ARATH
780;TRINITY_DN2489_c0_g4_i1;0.886;5.2254;3.02e-10;7.63e-09;HSL1_ARATH
781;TRINITY_DN2495_c0_g2_i1;1.11;3.9099;1.2e-07;1.66e-06;TBB_CICAR
782;TRINITY_DN2495_c0_g2_i1;1.11;3.9099;1.2e-07;1.66e-06;TBB_CICAR
783;TRINITY_DN2499_c0_g1_i27;2.02;2.9671;3.83e-06;3.7e-05;UKL3_ARATH
784;TRINITY_DN2499_c0_g1_i27;2.02;2.9671;3.83e-06;3.7e-05;UKL3_ARATH
785;TRINITY_DN2504_c0_g1_i5;-0.433;3.393;0.0129;0.0491;HFA6B_ARATH
786;TRINITY_DN25119_c0_g3_i1;1.23;4.3091;1.17e-10;3.18e-09;PSB6_ARATH
787;TRINITY_DN2519_c0_g1_i11;2.97;6.1045;2.38e-06;2.47e-05;DFRA_PYRCO
788;TRINITY_DN2519_c0_g1_i11;2.97;6.1045;2.38e-06;2.47e-05;DFRA_PYRCO
789;TRINITY_DN2528_c0_g1_i56;-0.885;4.4637;9.38e-10;2.07e-08;PHR1_ARATH
790;TRINITY_DN2528_c0_g1_i56;-0.885;4.4637;9.38e-10;2.07e-08;PHR1_ARATH
791;TRINITY_DN2528_c0_g1_i56;-0.885;4.4637;9.38e-10;2.07e-08;PHR1_ARATH
792;TRINITY_DN25290_c0_g1_i2;0.839;3.5809;3.06e-05;0.000237;Y1666_ARATH
793;TRINITY_DN25290_c0_g1_i2;0.839;3.5809;3.06e-05;0.000237;Y1666_ARATH
794;TRINITY_DN25290_c0_g1_i2;0.839;3.5809;3.06e-05;0.000237;Y1666_ARATH
795;TRINITY_DN25290_c0_g1_i2;0.839;3.5809;3.06e-05;0.000237;Y1666_ARATH
796;TRINITY_DN25290_c0_g1_i2;0.839;3.5809;3.06e-05;0.000237;Y1666_ARATH
797;TRINITY_DN25290_c0_g1_i2;0.839;3.5809;3.06e-05;0.000237;Y1666_ARATH
798;TRINITY_DN2537_c0_g1_i66;-1.76;2.8378;1.53e-05;0.000128;SR34A_ARATH
799;TRINITY_DN2538_c1_g1_i5;-0.798;4.7564;0.0106;0.041;EBF1_ARATH
800;TRINITY_DN2538_c1_g1_i5;-0.798;4.7564;0.0106;0.041;EBF1_ARATH
801;TRINITY_DN2549_c0_g1_i13;1.77;3.8664;2.35e-10;5.97e-09;RHM1_ARATH
802;TRINITY_DN2549_c0_g1_i13;1.77;3.8664;2.35e-10;5.97e-09;RHM1_ARATH
803;TRINITY_DN2549_c0_g1_i13;1.77;3.8664;2.35e-10;5.97e-09;RHM1_ARATH
804;TRINITY_DN2565_c0_g1_i11;-2.37;3.9251;2.89e-14;1.9e-12;RHD32_ARATH
805;TRINITY_DN25767_c0_g1_i17;1.5;3.9715;4.69e-10;1.11e-08;VAP22_ARATH
806;TRINITY_DN25767_c0_g1_i17;1.5;3.9715;4.69e-10;1.11e-08;VAP22_ARATH
807;TRINITY_DN2584_c0_g2_i2;1.52;4.0287;1.17e-10;3.18e-09;TRPE_ARATH
808;TRINITY_DN2584_c0_g2_i2;1.52;4.0287;1.17e-10;3.18e-09;TRPE_ARATH
809;TRINITY_DN2584_c0_g2_i2;1.52;4.0287;1.17e-10;3.18e-09;TRPE_ARATH
810;TRINITY_DN2584_c0_g2_i2;1.52;4.0287;1.17e-10;3.18e-09;TRPE_ARATH
811;TRINITY_DN2586_c0_g1_i6;-0.598;5.0219;1.51e-09;3.3e-08;BTS_ARATH
812;TRINITY_DN2586_c0_g1_i6;-0.598;5.0219;1.51e-09;3.3e-08;BTS_ARATH
813;TRINITY_DN2593_c0_g1_i10;-0.737;3.6109;1.53e-05;0.000128;NAC17_ARATH
814;TRINITY_DN2594_c0_g1_i13;-2.11;4.037;1.02e-06;1.13e-05;FBK67_ARATH
815;TRINITY_DN2596_c0_g4_i1;-3.17;3.8187;4.54e-16;4.77e-14;CAAT2_ARATH
816;TRINITY_DN2599_c1_g1_i2;1.3;4.4942;4.61e-13;2.25e-11;OPR3_SOLLC
817;TRINITY_DN2599_c1_g1_i2;1.3;4.4942;4.61e-13;2.25e-11;OPR3_SOLLC
818;TRINITY_DN260_c0_g3_i1;-1.57;3.2103;1.91e-06;1.99e-05;POLR1_ARATH
819;TRINITY_DN260_c0_g3_i1;-1.57;3.2103;1.91e-06;1.99e-05;POLR1_ARATH
820;TRINITY_DN260_c0_g3_i1;-1.57;3.2103;1.91e-06;1.99e-05;POLR1_ARATH
821;TRINITY_DN260_c0_g3_i1;-1.57;3.2103;1.91e-06;1.99e-05;POLR1_ARATH
822;TRINITY_DN2613_c0_g1_i1;-1.31;4.0702;4.69e-10;1.11e-08;UBC10_ARATH
823;TRINITY_DN2613_c0_g1_i1;-1.31;4.0702;4.69e-10;1.11e-08;UBC10_ARATH
824;TRINITY_DN2613_c0_g1_i1;-1.31;4.0702;4.69e-10;1.11e-08;UBC10_ARATH
825;TRINITY_DN2618_c0_g1_i5;2.74;5.0732;2.41e-10;6.11e-09;PER64_ARATH
826;TRINITY_DN26294_c0_g1_i1;-0.749;2.8447;0.00782;0.0309;GLYI4_ARATH
827;TRINITY_DN26294_c0_g1_i1;-0.749;2.8447;0.00782;0.0309;GLYI4_ARATH
828;TRINITY_DN26294_c0_g1_i6;-1.11;3.0845;0.000122;0.000817;GLYI4_ARATH
829;TRINITY_DN26294_c0_g1_i6;-1.11;3.0845;0.000122;0.000817;GLYI4_ARATH
830;TRINITY_DN2652_c0_g1_i7;-2.37;9.7115;0.000437;0.00262;RAP23_ARATH
831;TRINITY_DN2652_c0_g1_i7;-2.37;9.7115;0.000437;0.00262;RAP23_ARATH
832;TRINITY_DN2652_c0_g1_i8;-3.28;7.5915;3.74e-07;4.77e-06;RAP23_ARATH
833;TRINITY_DN266_c0_g1_i12;-3.81;5.874;3.81e-08;5.97e-07;C3H20_ARATH
834;TRINITY_DN266_c0_g1_i12;-3.81;5.874;3.81e-08;5.97e-07;C3H20_ARATH
835;TRINITY_DN266_c0_g1_i12;-3.81;5.874;3.81e-08;5.97e-07;C3H20_ARATH
836;TRINITY_DN266_c0_g1_i12;-3.81;5.874;3.81e-08;5.97e-07;C3H20_ARATH
837;TRINITY_DN266_c0_g1_i12;-3.81;5.874;3.81e-08;5.97e-07;C3H20_ARATH
838;TRINITY_DN266_c0_g1_i12;-3.81;5.874;3.81e-08;5.97e-07;C3H20_ARATH
839;TRINITY_DN266_c0_g1_i14;-3.56;4.7274;6.13e-14;3.7e-12;C3H20_ARATH
840;TRINITY_DN266_c0_g1_i14;-3.56;4.7274;6.13e-14;3.7e-12;C3H20_ARATH
841;TRINITY_DN266_c0_g1_i14;-3.56;4.7274;6.13e-14;3.7e-12;C3H20_ARATH
842;TRINITY_DN266_c0_g1_i14;-3.56;4.7274;6.13e-14;3.7e-12;C3H20_ARATH
843;TRINITY_DN266_c0_g1_i14;-3.56;4.7274;6.13e-14;3.7e-12;C3H20_ARATH
844;TRINITY_DN266_c0_g1_i14;-3.56;4.7274;6.13e-14;3.7e-12;C3H20_ARATH
845;TRINITY_DN266_c0_g1_i15;-4.17;3.8174;2.24e-19;5.44e-17;C3H20_ARATH
846;TRINITY_DN266_c0_g1_i15;-4.17;3.8174;2.24e-19;5.44e-17;C3H20_ARATH
847;TRINITY_DN266_c0_g1_i19;-3.07;4.8234;0.000273;0.00167;C3H20_ARATH
848;TRINITY_DN266_c0_g1_i19;-3.07;4.8234;0.000273;0.00167;C3H20_ARATH
849;TRINITY_DN266_c0_g1_i19;-3.07;4.8234;0.000273;0.00167;C3H20_ARATH
850;TRINITY_DN266_c0_g1_i19;-3.07;4.8234;0.000273;0.00167;C3H20_ARATH
851;TRINITY_DN266_c0_g1_i19;-3.07;4.8234;0.000273;0.00167;C3H20_ARATH
852;TRINITY_DN266_c0_g1_i19;-3.07;4.8234;0.000273;0.00167;C3H20_ARATH
853;TRINITY_DN266_c0_g1_i2;-4.2;3.4839;5.78e-14;3.5e-12;C3H20_ARATH
854;TRINITY_DN266_c0_g1_i2;-4.2;3.4839;5.78e-14;3.5e-12;C3H20_ARATH
855;TRINITY_DN266_c0_g1_i2;-4.2;3.4839;5.78e-14;3.5e-12;C3H20_ARATH
856;TRINITY_DN266_c0_g1_i2;-4.2;3.4839;5.78e-14;3.5e-12;C3H20_ARATH
857;TRINITY_DN266_c0_g1_i2;-4.2;3.4839;5.78e-14;3.5e-12;C3H20_ARATH
858;TRINITY_DN266_c0_g1_i2;-4.2;3.4839;5.78e-14;3.5e-12;C3H20_ARATH
859;TRINITY_DN266_c0_g1_i31;-4.71;4.715;2.43e-16;2.79e-14;C3H20_ARATH
860;TRINITY_DN266_c0_g1_i31;-4.71;4.715;2.43e-16;2.79e-14;C3H20_ARATH
861;TRINITY_DN266_c0_g1_i31;-4.71;4.715;2.43e-16;2.79e-14;C3H20_ARATH
862;TRINITY_DN266_c0_g1_i5;-2.31;3.9179;5.78e-14;3.5e-12;C3H20_ARATH
863;TRINITY_DN266_c0_g1_i5;-2.31;3.9179;5.78e-14;3.5e-12;C3H20_ARATH
864;TRINITY_DN266_c0_g1_i5;-2.31;3.9179;5.78e-14;3.5e-12;C3H20_ARATH
865;TRINITY_DN266_c0_g1_i7;-4.77;3.4612;1.45e-14;1.04e-12;C3H20_ARATH
866;TRINITY_DN266_c0_g1_i7;-4.77;3.4612;1.45e-14;1.04e-12;C3H20_ARATH
867;TRINITY_DN2683_c0_g1_i23;-2.32;2.4174;6.11e-05;0.000442;SKI17_ARATH
868;TRINITY_DN2683_c0_g1_i23;-2.32;2.4174;6.11e-05;0.000442;SKI17_ARATH
869;TRINITY_DN2683_c0_g1_i32;-0.382;3.9931;0.00073;0.00404;SKI17_ARATH
870;TRINITY_DN2683_c0_g1_i32;-0.382;3.9931;0.00073;0.00404;SKI17_ARATH
871;TRINITY_DN2683_c0_g1_i32;-0.382;3.9931;0.00073;0.00404;SKI17_ARATH
872;TRINITY_DN2683_c0_g2_i4;-0.551;2.8087;0.00782;0.0309;SKI17_ARATH
873;TRINITY_DN2696_c0_g1_i20;-1.0;4.7116;9.22e-13;4.17e-11;CDPKW_ARATH
874;TRINITY_DN2696_c0_g1_i20;-1.0;4.7116;9.22e-13;4.17e-11;CDPKW_ARATH
875;TRINITY_DN26985_c0_g1_i12;1.58;5.2962;1.73e-08;2.9e-07;HIS8_NICPL
876;TRINITY_DN26985_c0_g1_i12;1.58;5.2962;1.73e-08;2.9e-07;HIS8_NICPL
877;TRINITY_DN26985_c0_g1_i12;1.58;5.2962;1.73e-08;2.9e-07;HIS8_NICPL
878;TRINITY_DN26985_c0_g1_i12;1.58;5.2962;1.73e-08;2.9e-07;HIS8_NICPL
879;TRINITY_DN27130_c0_g1_i5;0.636;4.7196;4.69e-10;1.11e-08;PLM_ARATH
880;TRINITY_DN27130_c0_g1_i5;0.636;4.7196;4.69e-10;1.11e-08;PLM_ARATH
881;TRINITY_DN2719_c0_g1_i9;-1.34;2.8624;6.11e-05;0.000442;PBL10_ARATH
882;TRINITY_DN2719_c0_g1_i9;-1.34;2.8624;6.11e-05;0.000442;PBL10_ARATH
883;TRINITY_DN2729_c0_g1_i7;0.929;3.4255;6.11e-05;0.000442;IQD21_ARATH
884;TRINITY_DN2729_c0_g1_i7;0.929;3.4255;6.11e-05;0.000442;IQD21_ARATH
885;TRINITY_DN2729_c0_g2_i2;0.876;4.4955;4.69e-10;1.11e-08;IQD21_ARATH
886;TRINITY_DN2729_c0_g2_i2;0.876;4.4955;4.69e-10;1.11e-08;IQD21_ARATH
887;TRINITY_DN2734_c0_g1_i19;2.46;2.6849;7.65e-06;6.88e-05;FES1_ARATH
888;TRINITY_DN2735_c0_g1_i9;-0.306;4.0573;0.00073;0.00404;AB14C_ARATH
889;TRINITY_DN2741_c0_g1_i8;1.39;6.0272;0.00261;0.0121;CHSY_BETPN
890;TRINITY_DN2743_c0_g1_i5;-1.57;3.9072;1.39e-06;1.54e-05;TLP3_ARATH
891;TRINITY_DN2743_c0_g1_i5;-1.57;3.9072;1.39e-06;1.54e-05;TLP3_ARATH
892;TRINITY_DN2747_c0_g1_i13;-0.676;4.0978;9.57e-07;1.06e-05;HNRPQ_ARATH
893;TRINITY_DN2747_c0_g1_i13;-0.676;4.0978;9.57e-07;1.06e-05;HNRPQ_ARATH
894;TRINITY_DN2747_c0_g1_i13;-0.676;4.0978;9.57e-07;1.06e-05;HNRPQ_ARATH
895;TRINITY_DN2751_c0_g1_i12;1.04;5.4833;0.00277;0.0128;GL24_ARATH
896;TRINITY_DN2751_c0_g1_i14;1.28;3.9231;1.5e-08;2.53e-07;GL24_ARATH
897;TRINITY_DN2751_c0_g1_i18;1.41;5.2054;0.00221;0.0104;GL24_ARATH
898;TRINITY_DN2751_c0_g1_i9;0.988;3.8679;4.79e-07;5.73e-06;GL24_ARATH
899;TRINITY_DN2754_c0_g1_i2;-0.281;4.0615;0.00755;0.0309;RENT2_ARATH
900;TRINITY_DN2757_c0_g1_i71;0.888;2.9713;0.00195;0.00927;NRAM6_ARATH
901;TRINITY_DN2768_c0_g1_i4;2.14;3.031;9.57e-07;1.06e-05;CCL1_HUMLU
902;TRINITY_DN2768_c0_g1_i4;2.14;3.031;9.57e-07;1.06e-05;CCL1_HUMLU
903;TRINITY_DN2768_c0_g1_i4;2.14;3.031;9.57e-07;1.06e-05;CCL1_HUMLU
904;TRINITY_DN2768_c0_g1_i4;2.14;3.031;9.57e-07;1.06e-05;CCL1_HUMLU
905;TRINITY_DN2780_c1_g2_i13;1.18;4.5616;9.22e-13;4.17e-11;SRO1_ARATH
906;TRINITY_DN2780_c1_g2_i13;1.18;4.5616;9.22e-13;4.17e-11;SRO1_ARATH
907;TRINITY_DN2780_c1_g2_i13;1.18;4.5616;9.22e-13;4.17e-11;SRO1_ARATH
908;TRINITY_DN2780_c1_g2_i13;1.18;4.5616;9.22e-13;4.17e-11;SRO1_ARATH
909;TRINITY_DN2800_c0_g1_i7;1.27;3.6439;2.08e-06;2.16e-05;AUL1_ARATH
910;TRINITY_DN2800_c0_g1_i7;1.27;3.6439;2.08e-06;2.16e-05;AUL1_ARATH
911;TRINITY_DN2800_c0_g1_i7;1.27;3.6439;2.08e-06;2.16e-05;AUL1_ARATH
912;TRINITY_DN2805_c0_g1_i19;1.62;1.9965;0.00782;0.0309;CHLM_ARATH
913;TRINITY_DN2805_c0_g1_i19;1.62;1.9965;0.00782;0.0309;CHLM_ARATH
914;TRINITY_DN28059_c0_g1_i11;1.1;2.3002;0.00782;0.0309;C89A2_ARATH
915;TRINITY_DN28059_c0_g1_i11;1.1;2.3002;0.00782;0.0309;C89A2_ARATH
916;TRINITY_DN28059_c0_g1_i11;1.1;2.3002;0.00782;0.0309;C89A2_ARATH
917;TRINITY_DN28059_c0_g1_i11;1.1;2.3002;0.00782;0.0309;C89A2_ARATH
918;TRINITY_DN28059_c0_g1_i11;1.1;2.3002;0.00782;0.0309;C89A2_ARATH
919;TRINITY_DN28059_c0_g1_i11;1.1;2.3002;0.00782;0.0309;C89A2_ARATH
920;TRINITY_DN28059_c0_g1_i11;1.1;2.3002;0.00782;0.0309;C89A2_ARATH
921;TRINITY_DN28059_c0_g1_i11;1.1;2.3002;0.00782;0.0309;C89A2_ARATH
922;TRINITY_DN2814_c0_g1_i6;1.48;2.3367;0.00195;0.00927;CAH2_FLALI
923;TRINITY_DN2814_c0_g1_i6;1.48;2.3367;0.00195;0.00927;CAH2_FLALI
924;TRINITY_DN283_c0_g1_i23;-1.68;3.3708;5.99e-08;8.84e-07;CRK2_ARATH
925;TRINITY_DN284_c0_g2_i3;-0.848;2.9569;0.000977;0.00506;WTR35_ARATH
926;TRINITY_DN2847_c1_g1_i7;-1.66;3.667;9.38e-10;2.07e-08;RHC2A_ARATH
927;TRINITY_DN2847_c1_g1_i7;-1.66;3.667;9.38e-10;2.07e-08;RHC2A_ARATH
928;TRINITY_DN2861_c0_g1_i6;1.31;2.2994;0.00782;0.0309;PSAL_ARATH
929;TRINITY_DN2861_c0_g1_i6;1.31;2.2994;0.00782;0.0309;PSAL_ARATH
930;TRINITY_DN2861_c0_g1_i6;1.31;2.2994;0.00782;0.0309;PSAL_ARATH
931;TRINITY_DN2861_c0_g1_i6;1.31;2.2994;0.00782;0.0309;PSAL_ARATH
932;TRINITY_DN2865_c0_g2_i12;-9.86;3.0549;7.36e-12;2.69e-10;EIF3A_ARATH
933;TRINITY_DN2865_c0_g2_i12;-9.86;3.0549;7.36e-12;2.69e-10;EIF3A_ARATH
934;TRINITY_DN2865_c0_g2_i12;-9.86;3.0549;7.36e-12;2.69e-10;EIF3A_ARATH
935;TRINITY_DN2871_c1_g1_i4;-1.49;5.1673;6.53e-09;1.25e-07;HIP7_ARATH
936;TRINITY_DN2871_c1_g1_i4;-1.49;5.1673;6.53e-09;1.25e-07;HIP7_ARATH
937;TRINITY_DN2871_c1_g1_i4;-1.49;5.1673;6.53e-09;1.25e-07;HIP7_ARATH
938;TRINITY_DN2871_c2_g1_i2;-0.83;3.743;3.83e-06;3.7e-05;DIV_ANTMA
939;TRINITY_DN2871_c2_g3_i8;-1.95;6.7757;0.000397;0.00239;DIV_ANTMA
940;TRINITY_DN2871_c2_g3_i8;-1.95;6.7757;0.000397;0.00239;DIV_ANTMA
941;TRINITY_DN2895_c0_g1_i6;0.825;4.645;0.000399;0.0024;PPOX1_ARATH
942;TRINITY_DN2895_c0_g1_i6;0.825;4.645;0.000399;0.0024;PPOX1_ARATH
943;TRINITY_DN2939_c0_g1_i13;0.894;3.6391;7.65e-06;6.88e-05;RD22_ARATH
944;TRINITY_DN2939_c0_g1_i13;0.894;3.6391;7.65e-06;6.88e-05;RD22_ARATH
945;TRINITY_DN2939_c0_g1_i13;0.894;3.6391;7.65e-06;6.88e-05;RD22_ARATH
946;TRINITY_DN2943_c0_g1_i15;-0.375;4.498;0.0026;0.0121;BLI_ARATH
947;TRINITY_DN2947_c0_g1_i33;-4.38;5.9384;2.22e-07;3.02e-06;IAA27_ARATH
948;TRINITY_DN29474_c0_g1_i7;-0.849;5.2743;1.46e-05;0.000128;NHL1_ARATH
949;TRINITY_DN29474_c0_g1_i7;-0.849;5.2743;1.46e-05;0.000128;NHL1_ARATH
950;TRINITY_DN2955_c0_g1_i1;0.738;4.6027;1.55e-08;2.6e-07;FPP4_ARATH
951;TRINITY_DN2971_c0_g1_i1;-0.642;3.2008;0.00195;0.00927;EIX2_SOLLC
952;TRINITY_DN2971_c0_g1_i1;-0.642;3.2008;0.00195;0.00927;EIX2_SOLLC
953;TRINITY_DN2971_c1_g2_i1;-0.802;4.1548;1.56e-06;1.71e-05;RL261_ARATH
954;TRINITY_DN2976_c0_g1_i7;-0.459;4.7116;2.75e-05;0.000226;C3H38_ARATH
955;TRINITY_DN2979_c0_g1_i13;-0.506;3.5389;0.000244;0.00151;ALPL_ARATH
956;TRINITY_DN2979_c0_g1_i13;-0.506;3.5389;0.000244;0.00151;ALPL_ARATH
957;TRINITY_DN2979_c0_g1_i13;-0.506;3.5389;0.000244;0.00151;ALPL_ARATH
958;TRINITY_DN2979_c0_g1_i13;-0.506;3.5389;0.000244;0.00151;ALPL_ARATH
959;TRINITY_DN2981_c0_g1_i31;-1.45;4.8499;3.57e-18;6.4e-16;P5CS_ACTDE
960;TRINITY_DN2981_c0_g1_i31;-1.45;4.8499;3.57e-18;6.4e-16;P5CS_ACTDE
961;TRINITY_DN2988_c0_g1_i13;-1.73;3.6969;1.88e-09;3.87e-08;Y4445_ARATH
962;TRINITY_DN299_c0_g1_i28;-1.67;3.0062;7.65e-06;6.88e-05;KN14B_ARATH
963;TRINITY_DN299_c0_g1_i28;-1.67;3.0062;7.65e-06;6.88e-05;KN14B_ARATH
964;TRINITY_DN299_c0_g1_i28;-1.67;3.0062;7.65e-06;6.88e-05;KN14B_ARATH
965;TRINITY_DN299_c0_g1_i4;1.07;3.14;0.000244;0.00151;KN14B_ARATH
966;TRINITY_DN3_c0_g2_i7;-0.769;4.5818;2.35e-10;5.97e-09;AROD3_PETHY
967;TRINITY_DN3_c0_g2_i7;-0.769;4.5818;2.35e-10;5.97e-09;AROD3_PETHY
968;TRINITY_DN3_c0_g2_i7;-0.769;4.5818;2.35e-10;5.97e-09;AROD3_PETHY
969;TRINITY_DN3_c0_g2_i7;-0.769;4.5818;2.35e-10;5.97e-09;AROD3_PETHY
970;TRINITY_DN3003_c2_g1_i12;-1.1;5.0386;0.00322;0.0149;PTR28_ARATH
971;TRINITY_DN3003_c2_g1_i12;-1.1;5.0386;0.00322;0.0149;PTR28_ARATH
972;TRINITY_DN3019_c0_g1_i2;-2.13;3.8616;9.22e-13;4.17e-11;KING1_ARATH
973;TRINITY_DN30248_c0_g1_i11;0.948;5.1246;2.07e-06;2.15e-05;MSR1_ARATH
974;TRINITY_DN3027_c0_g1_i21;1.59;5.0086;8.78e-08;1.29e-06;DRTS_SOYBN
975;TRINITY_DN3027_c0_g1_i21;1.59;5.0086;8.78e-08;1.29e-06;DRTS_SOYBN
976;TRINITY_DN3027_c0_g1_i21;1.59;5.0086;8.78e-08;1.29e-06;DRTS_SOYBN
977;TRINITY_DN3027_c0_g1_i24;0.696;3.3455;0.00342;0.0157;DRTS_SOYBN
978;TRINITY_DN3027_c0_g1_i24;0.696;3.3455;0.00342;0.0157;DRTS_SOYBN
979;TRINITY_DN3040_c0_g2_i8;-2.27;2.8108;1.91e-06;1.99e-05;GAE1_ARATH
980;TRINITY_DN30624_c0_g1_i4;-2.6;5.0859;0.000542;0.00302;IAA8_ARATH
981;TRINITY_DN30624_c0_g1_i4;-2.6;5.0859;0.000542;0.00302;IAA8_ARATH
982;TRINITY_DN30624_c0_g1_i4;-2.6;5.0859;0.000542;0.00302;IAA8_ARATH
983;TRINITY_DN30624_c0_g1_i5;-0.971;4.9133;2.89e-14;1.9e-12;IAA8_ARATH
984;TRINITY_DN3081_c0_g1_i3;1.08;3.313;6.11e-05;0.000442;UXS6_ARATH
985;TRINITY_DN3082_c0_g1_i25;-0.815;2.6831;0.00782;0.0309;RUS4_ARATH
986;TRINITY_DN3085_c0_g1_i16;-1.68;2.8205;3.06e-05;0.000237;BRG3_ARATH
987;TRINITY_DN3085_c0_g1_i30;-1.12;4.4046;2.94e-11;9.17e-10;BRG3_ARATH
988;TRINITY_DN3085_c0_g1_i30;-1.12;4.4046;2.94e-11;9.17e-10;BRG3_ARATH
989;TRINITY_DN3085_c0_g1_i30;-1.12;4.4046;2.94e-11;9.17e-10;BRG3_ARATH
990;TRINITY_DN3085_c0_g1_i30;-1.12;4.4046;2.94e-11;9.17e-10;BRG3_ARATH
991;TRINITY_DN3085_c0_g1_i30;-1.12;4.4046;2.94e-11;9.17e-10;BRG3_ARATH
992;TRINITY_DN3085_c0_g1_i30;-1.12;4.4046;2.94e-11;9.17e-10;BRG3_ARATH
993;TRINITY_DN3093_c0_g2_i5;-5.6;3.4815;1.81e-15;1.6e-13;PIP12_ARATH
994;TRINITY_DN3097_c0_g1_i2;-0.956;5.2492;8.03e-12;2.94e-10;MYC2_SOLLC
995;TRINITY_DN3098_c3_g1_i5;-0.99;3.1189;0.000122;0.000817;CNGC1_ARATH
996;TRINITY_DN31067_c0_g1_i3;8.64;1.9526;6.31e-05;0.000456;POLR1_ARATH
997;TRINITY_DN31067_c0_g1_i3;8.64;1.9526;6.31e-05;0.000456;POLR1_ARATH
998;TRINITY_DN31067_c0_g1_i3;8.64;1.9526;6.31e-05;0.000456;POLR1_ARATH
999;TRINITY_DN31067_c0_g1_i3;8.64;1.9526;6.31e-05;0.000456;POLR1_ARATH
1000;TRINITY_DN31067_c0_g1_i3;8.64;1.9526;6.31e-05;0.000456;POLR1_ARATH
1001;TRINITY_DN3138_c0_g2_i18;1.96;6.7135;0.000734;0.00406;OLEE1_BETPN
1002;TRINITY_DN3140_c0_g1_i7;-1.84;2.4927;0.000122;0.000817;PWD_ARATH
1003;TRINITY_DN3237_c0_g1_i2;-0.356;4.4539;0.000857;0.00471;SAC3B_ARATH
1004;TRINITY_DN3237_c0_g1_i2;-0.356;4.4539;0.000857;0.00471;SAC3B_ARATH
1005;TRINITY_DN3237_c0_g1_i2;-0.356;4.4539;0.000857;0.00471;SAC3B_ARATH
1006;TRINITY_DN3237_c0_g1_i2;-0.356;4.4539;0.000857;0.00471;SAC3B_ARATH
1007;TRINITY_DN3237_c0_g1_i2;-0.356;4.4539;0.000857;0.00471;SAC3B_ARATH
1008;TRINITY_DN325_c0_g3_i2;3.29;4.0611;1.79e-18;3.51e-16;74AC1_SIRGR
1009;TRINITY_DN325_c0_g3_i2;3.29;4.0611;1.79e-18;3.51e-16;74AC1_SIRGR
1010;TRINITY_DN3274_c0_g2_i2;1.14;4.3416;1.17e-10;3.18e-09;WDL2_ARATH
1011;TRINITY_DN3274_c0_g2_i2;1.14;4.3416;1.17e-10;3.18e-09;WDL2_ARATH
1012;TRINITY_DN3296_c2_g1_i3;2.27;4.5587;2.81e-20;8.29e-18;BGAL3_ARATH
1013;TRINITY_DN3310_c0_g1_i24;-2.43;2.6352;3.83e-06;3.7e-05;POT8_ARATH
1014;TRINITY_DN3310_c0_g1_i24;-2.43;2.6352;3.83e-06;3.7e-05;POT8_ARATH
1015;TRINITY_DN3343_c2_g1_i2;-0.75;3.7484;7.65e-05;0.000546;DOF14_ARATH
1016;TRINITY_DN3354_c1_g1_i2;-2.52;2.369;6.11e-05;0.000442;ROH1_ARATH
1017;TRINITY_DN3365_c0_g3_i5;0.236;5.1557;0.00906;0.0352;MOS11_ARATH
1018;TRINITY_DN3377_c0_g1_i13;-0.291;4.2688;0.00443;0.0189;BRG1_ARATH
1019;TRINITY_DN3377_c0_g1_i13;-0.291;4.2688;0.00443;0.0189;BRG1_ARATH
1020;TRINITY_DN3377_c0_g1_i13;-0.291;4.2688;0.00443;0.0189;BRG1_ARATH
1021;TRINITY_DN3377_c0_g1_i13;-0.291;4.2688;0.00443;0.0189;BRG1_ARATH
1022;TRINITY_DN3377_c0_g1_i13;-0.291;4.2688;0.00443;0.0189;BRG1_ARATH
1023;TRINITY_DN3377_c0_g1_i13;-0.291;4.2688;0.00443;0.0189;BRG1_ARATH
1024;TRINITY_DN3377_c0_g1_i13;-0.291;4.2688;0.00443;0.0189;BRG1_ARATH
1025;TRINITY_DN34_c0_g1_i16;-1.63;3.7917;4.69e-10;1.11e-08;DRL28_ARATH
1026;TRINITY_DN34_c0_g1_i16;-1.63;3.7917;4.69e-10;1.11e-08;DRL28_ARATH
